lat,lon,useful_crop_percentage,useless_non_crop_percentage
42.43487935325868,-113.26444348595372,46.37,53.63
36.43487935325868,-90.26444348595372,46.31,53.69
36.93487935325868,-98.26444348595372,46.29,53.71
44.93487935325868,-98.76444348595372,46.27,53.73
39.93487935325868,-91.26444348595372,46.22,53.78
43.43487935325868,-85.26444348595373,46.2,53.8
38.43487935325868,-95.26444348595372,46.15,53.85
42.93487935325868,-84.26444348595373,46.1,53.9
44.43487935325868,-123.26444348595372,46.03,53.97
48.93487935325868,-109.76444348595372,45.87,54.13
36.43487935325868,-97.26444348595372,45.82,54.18
38.93487935325868,-90.76444348595372,45.69,54.31
31.93487935325868,-91.76444348595372,45.58,54.42
38.93487935325868,-99.26444348595372,45.53,54.47
37.93487935325868,-98.26444348595372,45.53,54.47
44.43487935325868,-93.26444348595372,45.42,54.58
47.93487935325868,-110.26444348595372,45.37,54.63
33.43487935325868,-95.76444348595372,45.36,54.64
46.43487935325868,-117.76444348595372,45.35,54.65
47.93487935325868,-97.26444348595372,45.33,54.67
42.93487935325868,-98.26444348595372,45.31,54.69
38.43487935325868,-100.26444348595372,45.26,54.74
41.93487935325868,-84.26444348595373,45.23,54.77
46.43487935325868,-103.26444348595372,45.15,54.85
44.93487935325868,-97.26444348595372,45.06,54.94
34.43487935325868,-91.26444348595372,45.04,54.96
41.43487935325868,-103.26444348595372,45.03,54.97
31.93487935325868,-83.76444348595373,45.01,54.99
48.43487935325868,-111.76444348595372,44.93,55.07
42.93487935325868,-89.26444348595373,44.88,55.12
43.93487935325868,-91.76444348595372,44.76,55.24
39.43487935325868,-99.76444348595372,44.72,55.28
38.93487935325868,-97.76444348595372,44.62,55.38
45.43487935325868,-91.76444348595372,44.57,55.43
42.93487935325868,-112.76444348595372,44.44,55.56
37.93487935325868,-121.26444348595372,44.44,55.56
41.43487935325868,-104.26444348595372,44.32,55.68
42.43487935325868,-98.26444348595372,44.31,55.69
47.43487935325868,-111.76444348595372,44.24,55.76
41.43487935325868,-87.76444348595373,44.18,55.82
37.93487935325868,-95.26444348595372,44.18,55.82
41.43487935325868,-98.26444348595372,44.17,55.83
45.93487935325868,-100.26444348595372,44.12,55.88
35.93487935325868,-90.76444348595372,44.04,55.96
31.93487935325868,-84.26444348595373,43.92,56.08
35.43487935325868,-89.26444348595373,43.89,56.11
43.93487935325868,-100.76444348595372,43.85,56.15
48.43487935325868,-95.76444348595372,43.76,56.24
43.93487935325868,-97.76444348595372,43.72,56.28
44.93487935325868,-91.76444348595372,43.7,56.3
40.93487935325868,-81.76444348595373,43.42,56.58
40.43487935325868,-82.76444348595373,43.41,56.59
41.43487935325868,-82.76444348595373,43.22,56.78
43.93487935325868,-100.26444348595372,43.21,56.79
40.93487935325868,-94.26444348595372,43.12,56.88
34.43487935325868,-101.26444348595372,43.04,56.96
38.93487935325868,-93.76444348595372,42.95,57.05
44.43487935325868,-91.26444348595372,42.92,57.08
39.93487935325868,-93.26444348595372,42.9,57.1
38.93487935325868,-92.76444348595372,42.9,57.1
38.43487935325868,-75.26444348595373,42.84,57.16
39.93487935325868,-98.76444348595372,42.66,57.34
48.43487935325868,-104.26444348595372,42.5,57.5
44.43487935325868,-101.76444348595372,42.49,57.51
40.93487935325868,-100.26444348595372,42.33,57.67
40.43487935325868,-92.26444348595372,42.25,57.75
39.43487935325868,-84.76444348595373,42.05,57.95
30.93487935325868,-92.26444348595372,42.03,57.97
39.43487935325868,-99.26444348595372,41.99,58.01
26.43487935325868,-80.76444348595373,41.93,58.07
33.93487935325868,-99.76444348595372,41.88,58.12
37.93487935325868,-88.76444348595373,41.85,58.15
45.93487935325868,-108.76444348595372,41.84,58.16
39.93487935325868,-91.76444348595372,41.76,58.24
30.93487935325868,-97.26444348595372,41.68,58.32
38.93487935325868,-101.76444348595372,41.65,58.35
46.93487935325868,-99.76444348595372,41.64,58.36
39.43487935325868,-87.26444348595373,41.58,58.42
44.93487935325868,-122.76444348595372,41.55,58.45
48.43487935325868,-102.76444348595372,41.49,58.51
38.93487935325868,-101.26444348595372,41.33,58.67
28.93487935325868,-96.26444348595372,41.32,58.68
47.43487935325868,-100.26444348595372,41.26,58.74
27.93487935325868,-97.76444348595372,41.25,58.75
36.43487935325868,-77.26444348595373,41.21,58.79
46.43487935325868,-101.26444348595372,41.2,58.8
47.43487935325868,-95.76444348595372,41.19,58.81
48.93487935325868,-112.76444348595372,40.93,59.07
31.43487935325868,-85.26444348595373,40.85,59.15
40.43487935325868,-90.26444348595372,40.77,59.23
39.93487935325868,-98.26444348595372,40.61,59.39
45.43487935325868,-100.26444348595372,40.57,59.43
46.93487935325868,-100.26444348595372,40.56,59.44
34.93487935325868,-100.26444348595372,40.53,59.47
44.43487935325868,-88.76444348595373,40.48,59.52
33.43487935325868,-96.76444348595372,40.46,59.54
37.43487935325868,-85.76444348595373,40.44,59.56
44.93487935325868,-123.26444348595372,40.37,59.63
47.43487935325868,-109.76444348595372,40.31,59.69
31.43487935325868,-83.76444348595373,40.29,59.71
47.93487935325868,-104.26444348595372,40.24,59.76
38.43487935325868,-96.26444348595372,40.17,59.83
34.43487935325868,-99.76444348595372,40.16,59.84
46.93487935325868,-118.26444348595372,40.15,59.85
41.43487935325868,-103.76444348595372,40.1,59.9
42.93487935325868,-77.26444348595373,40.1,59.9
39.93487935325868,-84.26444348595373,39.99,60.01
47.43487935325868,-100.76444348595372,39.96,60.04
31.43487935325868,-96.76444348595372,39.9,60.1
31.43487935325868,-83.26444348595373,39.87,60.13
45.43487935325868,-94.26444348595372,39.84,60.16
48.43487935325868,-109.76444348595372,39.71,60.29
38.93487935325868,-85.76444348595373,39.7,60.3
32.43487935325868,-96.76444348595372,39.66,60.34
39.43487935325868,-75.26444348595373,39.48,60.52
45.93487935325868,-102.26444348595372,39.41,60.59
48.43487935325868,-105.26444348595372,39.37,60.63
46.43487935325868,-95.26444348595372,39.33,60.67
44.43487935325868,-89.26444348595373,39.33,60.67
34.93487935325868,-98.76444348595372,39.28,60.72
46.43487935325868,-119.26444348595372,39.14,60.86
43.93487935325868,-112.26444348595372,39.13,60.87
31.93487935325868,-91.26444348595372,39.09,60.91
39.43487935325868,-94.76444348595372,39.01,60.99
47.93487935325868,-104.76444348595372,38.9,61.1
39.93487935325868,-90.76444348595372,38.83,61.17
44.93487935325868,-92.26444348595372,38.75,61.25
45.93487935325868,-108.26444348595372,38.73,61.27
40.93487935325868,-82.26444348595373,38.72,61.28
47.43487935325868,-107.26444348595372,38.7,61.3
42.43487935325868,-90.76444348595372,38.46,61.54
47.43487935325868,-111.26444348595372,38.36,61.64
39.93487935325868,-94.76444348595372,38.35,61.65
45.43487935325868,-102.76444348595372,38.35,61.65
43.93487935325868,-98.76444348595372,38.24,61.76
47.93487935325868,-109.76444348595372,38.01,61.99
37.43487935325868,-99.76444348595372,37.97,62.03
42.93487935325868,-85.26444348595373,37.91,62.09
39.93487935325868,-94.26444348595372,37.87,62.13
40.43487935325868,-100.26444348595372,37.83,62.17
44.93487935325868,-96.76444348595372,37.58,62.42
48.43487935325868,-109.26444348595372,37.57,62.43
40.93487935325868,-93.26444348595372,37.41,62.59
45.93487935325868,-95.26444348595372,37.4,62.6
37.93487935325868,-102.26444348595372,37.37,62.63
35.93487935325868,-77.26444348595373,37.35,62.65
42.93487935325868,-76.76444348595373,37.29,62.71
30.43487935325868,-87.76444348595373,37.13,62.87
42.43487935325868,-84.26444348595373,37.11,62.89
44.93487935325868,-87.26444348595373,37.09,62.91
48.93487935325868,-95.76444348595372,37.04,62.96
45.93487935325868,-94.26444348595372,36.83,63.17
40.93487935325868,-92.26444348595372,36.83,63.17
34.93487935325868,-102.76444348595372,36.77,63.23
41.43487935325868,-98.76444348595372,36.7,63.3
38.43487935325868,-94.26444348595372,36.67,63.33
40.93487935325868,-99.26444348595372,36.65,63.35
41.43487935325868,-93.26444348595372,36.64,63.36
40.43487935325868,-93.76444348595372,36.59,63.41
33.93487935325868,-100.26444348595372,36.56,63.44
41.43487935325868,-90.76444348595372,36.55,63.45
35.93487935325868,-88.76444348595373,36.39,63.61
42.93487935325868,-89.76444348595373,36.39,63.61
41.43487935325868,-88.26444348595373,36.31,63.69
48.43487935325868,-106.26444348595372,36.24,63.76
42.93487935325868,-98.76444348595372,36.21,63.79
40.43487935325868,-102.26444348595372,36.21,63.79
42.43487935325868,-85.76444348595373,36.17,63.83
31.43487935325868,-84.76444348595373,36.16,63.84
43.93487935325868,-86.26444348595373,36.11,63.89
45.93487935325868,-99.26444348595372,36.1,63.9
43.93487935325868,-99.76444348595372,36.06,63.94
30.93487935325868,-85.26444348595373,36.03,63.97
42.43487935325868,-111.76444348595372,36.03,63.97
38.93487935325868,-102.76444348595372,35.98,64.02
39.93487935325868,-83.76444348595373,35.93,64.07
38.43487935325868,-102.76444348595372,35.73,64.27
48.93487935325868,-108.26444348595372,35.68,64.32
43.93487935325868,-116.76444348595372,35.68,64.32
42.93487935325868,-90.76444348595372,35.65,64.35
41.93487935325868,-85.76444348595373,35.59,64.41
39.43487935325868,-92.26444348595372,35.58,64.42
45.93487935325868,-101.26444348595372,35.55,64.45
45.93487935325868,-119.26444348595372,35.51,64.49
34.43487935325868,-79.26444348595373,35.35,64.65
35.43487935325868,-99.26444348595372,35.22,64.78
42.93487935325868,-74.76444348595373,35.13,64.87
33.93487935325868,-88.76444348595373,35.13,64.87
39.43487935325868,-86.26444348595373,35.06,64.94
40.93487935325868,-102.76444348595372,34.98,65.02
41.93487935325868,-98.26444348595372,34.98,65.02
42.93487935325868,-78.26444348595373,34.92,65.08
30.93487935325868,-84.26444348595373,34.91,65.09
45.43487935325868,-102.26444348595372,34.83,65.17
40.93487935325868,-91.76444348595372,34.81,65.19
33.93487935325868,-103.26444348595372,34.73,65.27
35.43487935325868,-89.76444348595373,34.72,65.28
34.43487935325868,-78.76444348595373,34.67,65.33
45.93487935325868,-101.76444348595372,34.65,65.35
34.93487935325868,-78.26444348595373,34.6,65.4
38.43487935325868,-90.26444348595372,34.58,65.42
42.43487935325868,-86.26444348595373,34.57,65.43
44.43487935325868,-92.26444348595372,34.52,65.48
46.43487935325868,-118.76444348595372,34.45,65.55
32.93487935325868,-91.76444348595372,34.37,65.63
39.93487935325868,-76.26444348595373,34.37,65.63
45.43487935325868,-95.26444348595372,34.33,65.67
34.93487935325868,-77.76444348595373,34.3,65.7
31.43487935325868,-82.26444348595373,34.25,65.75
39.93487935325868,-77.76444348595373,34.11,65.89
41.93487935325868,-112.76444348595372,34.0,66.0
42.93487935325868,-75.26444348595373,33.96,66.04
37.93487935325868,-109.26444348595372,33.89,66.11
34.93487935325868,-79.26444348595373,33.84,66.16
41.43487935325868,-93.76444348595372,33.77,66.23
44.93487935325868,-89.76444348595373,33.75,66.25
37.93487935325868,-89.76444348595373,33.7,66.3
37.43487935325868,-98.26444348595372,33.69,66.31
37.43487935325868,-95.76444348595372,33.69,66.31
37.93487935325868,-86.26444348595373,33.63,66.37
34.93487935325868,-86.76444348595373,33.54,66.46
43.43487935325868,-88.26444348595373,33.48,66.52
47.93487935325868,-119.76444348595372,33.31,66.69
46.93487935325868,-103.26444348595372,33.22,66.78
39.43487935325868,-91.26444348595372,33.2,66.8
33.43487935325868,-93.76444348595372,33.18,66.82
38.93487935325868,-85.26444348595373,33.15,66.85
45.43487935325868,-117.26444348595372,33.08,66.92
39.43487935325868,-85.26444348595373,33.02,66.98
39.43487935325868,-90.76444348595372,32.81,67.19
40.43487935325868,-93.26444348595372,32.77,67.23
45.93487935325868,-103.26444348595372,32.7,67.3
47.93487935325868,-103.26444348595372,32.66,67.34
33.43487935325868,-96.26444348595372,32.62,67.38
34.43487935325868,-98.26444348595372,32.61,67.39
47.43487935325868,-102.26444348595372,32.61,67.39
40.93487935325868,-81.26444348595373,32.57,67.43
43.43487935325868,-112.26444348595372,32.56,67.44
39.43487935325868,-91.76444348595372,32.55,67.45
43.93487935325868,-117.26444348595372,32.5,67.5
42.93487935325868,-74.26444348595373,32.5,67.5
46.93487935325868,-104.26444348595372,32.34,67.66
34.43487935325868,-100.26444348595372,32.29,67.71
38.43487935325868,-87.26444348595373,32.28,67.72
44.43487935325868,-103.26444348595372,32.18,67.82
37.43487935325868,-89.76444348595373,32.15,67.85
48.43487935325868,-100.26444348595372,32.14,67.86
46.43487935325868,-99.26444348595372,32.08,67.92
38.43487935325868,-121.26444348595372,31.9,68.1
39.93487935325868,-101.76444348595372,31.88,68.12
44.93487935325868,-91.26444348595372,31.66,68.34
33.43487935325868,-80.76444348595373,31.57,68.43
36.93487935325868,-85.76444348595373,31.56,68.44
32.43487935325868,-83.26444348595373,31.55,68.45
33.93487935325868,-91.76444348595372,31.55,68.45
48.43487935325868,-100.76444348595372,31.49,68.51
35.93487935325868,-98.76444348595372,31.47,68.53
44.43487935325868,-91.76444348595372,31.42,68.58
41.43487935325868,-100.26444348595372,31.4,68.6
46.43487935325868,-109.76444348595372,31.24,68.76
33.43487935325868,-114.76444348595372,31.19,68.81
44.43487935325868,-108.26444348595372,31.13,68.87
37.43487935325868,-85.26444348595373,31.09,68.91
47.43487935325868,-114.26444348595372,31.09,68.91
41.43487935325868,-99.26444348595372,31.06,68.94
33.93487935325868,-79.76444348595373,31.06,68.94
45.93487935325868,-102.76444348595372,31.01,68.99
39.43487935325868,-86.76444348595373,30.98,69.02
38.43487935325868,-75.76444348595373,30.97,69.03
30.43487935325868,-83.26444348595373,30.93,69.07
47.93487935325868,-98.76444348595372,30.86,69.14
38.43487935325868,-88.76444348595373,30.83,69.17
45.93487935325868,-94.76444348595372,30.8,69.2
39.93487935325868,-93.76444348595372,30.78,69.22
44.93487935325868,-101.76444348595372,30.75,69.25
41.43487935325868,-87.26444348595373,30.72,69.28
40.43487935325868,-75.76444348595373,30.72,69.28
44.93487935325868,-101.26444348595372,30.72,69.28
42.93487935325868,-76.26444348595373,30.69,69.31
41.93487935325868,-111.76444348595372,30.64,69.36
44.93487935325868,-99.26444348595372,30.59,69.41
31.43487935325868,-97.26444348595372,30.57,69.43
39.93487935325868,-77.26444348595373,30.52,69.48
40.93487935325868,-93.76444348595372,30.35,69.65
36.93487935325868,-86.76444348595373,30.31,69.69
45.43487935325868,-97.26444348595372,30.24,69.76
36.93487935325868,-86.26444348595373,29.86,70.14
45.43487935325868,-112.26444348595372,29.78,70.22
29.93487935325868,-97.76444348595372,29.75,70.25
47.43487935325868,-119.26444348595372,29.68,70.32
40.43487935325868,-82.26444348595373,29.55,70.45
39.43487935325868,-77.26444348595373,29.54,70.46
33.93487935325868,-80.26444348595373,29.51,70.49
44.43487935325868,-101.26444348595372,29.47,70.53
36.93487935325868,-76.76444348595373,29.47,70.53
35.43487935325868,-77.26444348595373,29.38,70.62
43.93487935325868,-75.76444348595373,29.16,70.84
40.43487935325868,-100.76444348595372,29.12,70.88
48.93487935325868,-122.26444348595372,29.05,70.95
43.93487935325868,-90.26444348595372,29.05,70.95
38.93487935325868,-98.26444348595372,29.02,70.98
37.43487935325868,-102.76444348595372,28.97,71.03
40.43487935325868,-101.26444348595372,28.87,71.13
37.93487935325868,-101.76444348595372,28.75,71.25
40.43487935325868,-94.26444348595372,28.68,71.32
36.43487935325868,-89.26444348595373,28.61,71.39
32.93487935325868,-82.26444348595373,28.58,71.42
33.93487935325868,-102.76444348595372,28.48,71.52
39.93487935325868,-92.76444348595372,28.42,71.58
46.43487935325868,-116.26444348595372,28.42,71.58
42.93487935325868,-115.76444348595372,28.41,71.59
40.93487935325868,-104.26444348595372,28.38,71.62
42.43487935325868,-90.26444348595372,28.35,71.65
47.43487935325868,-119.76444348595372,28.3,71.7
35.43487935325868,-97.76444348595372,28.27,71.73
35.93487935325868,-91.26444348595372,28.26,71.74
43.43487935325868,-116.76444348595372,28.1,71.9
47.43487935325868,-109.26444348595372,28.07,71.93
48.43487935325868,-107.76444348595372,27.99,72.01
38.93487935325868,-90.26444348595372,27.94,72.06
44.43487935325868,-104.26444348595372,27.9,72.1
40.93487935325868,-76.76444348595373,27.9,72.1
37.43487935325868,-98.76444348595372,27.9,72.1
44.93487935325868,-72.76444348595373,27.83,72.17
38.43487935325868,-93.76444348595372,27.81,72.19
32.43487935325868,-111.26444348595372,27.79,72.21
39.93487935325868,-122.26444348595372,27.77,72.23
35.93487935325868,-77.76444348595373,27.71,72.29
42.43487935325868,-112.76444348595372,27.69,72.31
37.43487935325868,-95.26444348595372,27.67,72.33
34.93487935325868,-98.26444348595372,27.52,72.48
39.43487935325868,-95.76444348595372,27.5,72.5
36.93487935325868,-99.76444348595372,27.34,72.66
36.93487935325868,-87.26444348595373,27.33,72.67
37.93487935325868,-76.76444348595373,27.25,72.75
38.43487935325868,-94.76444348595372,27.23,72.77
34.43487935325868,-88.76444348595373,27.17,72.83
45.93487935325868,-109.26444348595372,27.15,72.85
36.43487935325868,-101.76444348595372,27.08,72.92
47.43487935325868,-102.76444348595372,26.98,73.02
48.43487935325868,-108.26444348595372,26.97,73.03
32.93487935325868,-115.26444348595372,26.95,73.05
38.43487935325868,-95.76444348595372,26.95,73.05
30.93487935325868,-96.76444348595372,26.95,73.05
45.93487935325868,-120.26444348595372,26.9,73.1
43.93487935325868,-99.26444348595372,26.88,73.12
39.93487935325868,-99.26444348595372,26.76,73.24
46.93487935325868,-108.26444348595372,26.75,73.25
44.93487935325868,-74.26444348595373,26.74,73.26
45.93487935325868,-100.76444348595372,26.72,73.28
34.93487935325868,-91.76444348595372,26.71,73.29
46.93487935325868,-119.26444348595372,26.69,73.31
35.43487935325868,-78.26444348595373,26.6,73.4
36.43487935325868,-88.26444348595373,26.59,73.41
35.43487935325868,-78.76444348595373,26.5,73.5
41.43487935325868,-80.76444348595373,26.49,73.51
28.93487935325868,-96.76444348595372,26.48,73.52
42.43487935325868,-102.76444348595372,26.36,73.64
36.93487935325868,-102.26444348595372,26.31,73.69
48.43487935325868,-96.26444348595372,26.26,73.74
36.93487935325868,-98.76444348595372,26.2,73.8
32.43487935325868,-83.76444348595373,26.19,73.81
48.43487935325868,-102.26444348595372,26.16,73.84
30.43487935325868,-96.26444348595372,26.12,73.88
37.93487935325868,-85.26444348595373,26.05,73.95
40.93487935325868,-103.26444348595372,26.02,73.98
46.43487935325868,-97.26444348595372,25.92,74.08
43.43487935325868,-101.26444348595372,25.86,74.14
37.43487935325868,-94.76444348595372,25.81,74.19
42.93487935325868,-115.26444348595372,25.8,74.2
33.43487935325868,-98.76444348595372,25.79,74.21
41.93487935325868,-112.26444348595372,25.75,74.25
36.93487935325868,-119.76444348595372,25.7,74.3
45.43487935325868,-100.76444348595372,25.66,74.34
35.43487935325868,-76.76444348595373,25.63,74.37
42.43487935325868,-88.26444348595373,25.56,74.44
39.93487935325868,-74.76444348595373,25.56,74.44
36.43487935325868,-121.26444348595372,25.51,74.49
33.43487935325868,-97.26444348595372,25.49,74.51
47.43487935325868,-118.76444348595372,25.48,74.52
31.43487935325868,-84.26444348595373,25.43,74.57
46.93487935325868,-100.76444348595372,25.35,74.65
45.93487935325868,-104.76444348595372,25.29,74.71
41.43487935325868,-80.26444348595373,25.24,74.76
43.43487935325868,-89.76444348595373,25.17,74.83
39.43487935325868,-103.76444348595372,25.16,74.84
45.43487935325868,-92.76444348595372,25.16,74.84
39.43487935325868,-77.76444348595373,25.14,74.86
40.93487935325868,-100.76444348595372,25.02,74.98
47.43487935325868,-120.26444348595372,24.93,75.07
40.93487935325868,-99.76444348595372,24.93,75.07
38.93487935325868,-98.76444348595372,24.91,75.09
47.43487935325868,-105.26444348595372,24.91,75.09
34.93487935325868,-103.26444348595372,24.89,75.11
37.43487935325868,-84.76444348595373,24.53,75.47
44.43487935325868,-99.26444348595372,24.33,75.67
38.93487935325868,-103.76444348595372,24.31,75.69
31.43487935325868,-82.76444348595373,24.25,75.75
33.43487935325868,-95.26444348595372,24.05,75.95
31.93487935325868,-97.26444348595372,24.02,75.98
44.93487935325868,-89.26444348595373,24.0,76.0
48.93487935325868,-99.76444348595372,23.91,76.09
43.43487935325868,-83.26444348595373,23.85,76.15
42.93487935325868,-114.26444348595372,23.8,76.2
43.93487935325868,-89.76444348595373,23.79,76.21
32.43487935325868,-81.76444348595373,23.75,76.25
41.93487935325868,-121.76444348595372,23.74,76.26
40.43487935325868,-92.76444348595372,23.73,76.27
46.43487935325868,-104.26444348595372,23.64,76.36
38.93487935325868,-76.26444348595373,23.62,76.38
38.43487935325868,-93.26444348595372,23.6,76.4
32.93487935325868,-81.26444348595373,23.55,76.45
43.93487935325868,-84.76444348595373,23.54,76.46
42.43487935325868,-98.76444348595372,23.51,76.49
44.43487935325868,-89.76444348595373,23.49,76.51
42.93487935325868,-83.76444348595373,23.46,76.54
35.93487935325868,-80.76444348595373,23.45,76.55
45.43487935325868,-92.26444348595372,23.36,76.64
42.43487935325868,-78.26444348595373,23.36,76.64
35.93487935325868,-76.26444348595373,23.32,76.68
44.93487935325868,-93.76444348595372,23.26,76.74
33.43487935325868,-81.26444348595373,23.21,76.79
42.93487935325868,-75.76444348595373,23.15,76.85
41.93487935325868,-103.26444348595372,23.1,76.9
33.93487935325868,-98.76444348595372,23.06,76.94
43.43487935325868,-111.76444348595372,23.02,76.98
34.93487935325868,-87.26444348595373,22.9,77.1
41.93487935325868,-80.26444348595373,22.86,77.14
37.93487935325868,-94.76444348595372,22.85,77.15
29.93487935325868,-94.26444348595372,22.83,77.17
47.93487935325868,-105.76444348595372,22.8,77.2
39.93487935325868,-76.76444348595373,22.8,77.2
42.43487935325868,-77.76444348595373,22.78,77.22
31.93487935325868,-105.26444348595372,22.76,77.24
30.93487935325868,-85.76444348595373,22.72,77.28
42.43487935325868,-85.26444348595373,22.71,77.29
43.93487935325868,-90.76444348595372,22.65,77.35
36.93487935325868,-79.76444348595373,22.61,77.39
37.93487935325868,-79.26444348595373,22.57,77.43
40.43487935325868,-78.26444348595373,22.56,77.44
37.43487935325868,-108.76444348595372,22.55,77.45
33.43487935325868,-100.76444348595372,22.54,77.46
45.43487935325868,-121.26444348595372,22.52,77.48
38.43487935325868,-84.26444348595373,22.47,77.53
39.93487935325868,-82.76444348595373,22.47,77.53
44.93487935325868,-72.26444348595373,22.47,77.53
45.93487935325868,-111.26444348595372,22.41,77.59
38.93487935325868,-95.26444348595372,22.39,77.61
39.43487935325868,-82.76444348595373,22.34,77.66
37.43487935325868,-86.26444348595373,22.28,77.72
35.43487935325868,-98.26444348595372,22.27,77.73
38.43487935325868,-85.26444348595373,22.26,77.74
46.43487935325868,-110.26444348595372,22.24,77.76
40.43487935325868,-103.76444348595372,22.17,77.83
41.93487935325868,-76.76444348595373,22.1,77.9
42.43487935325868,-112.26444348595372,22.08,77.92
31.93487935325868,-109.76444348595372,22.03,77.97
34.93487935325868,-100.76444348595372,22.01,77.99
39.93487935325868,-82.26444348595373,21.93,78.07
36.43487935325868,-102.26444348595372,21.84,78.16
37.43487935325868,-99.26444348595372,21.79,78.21
38.43487935325868,-78.76444348595373,21.77,78.23
34.93487935325868,-78.76444348595373,21.72,78.28
43.43487935325868,-90.26444348595372,21.71,78.29
46.43487935325868,-95.76444348595372,21.71,78.29
30.43487935325868,-91.26444348595372,21.61,78.39
36.93487935325868,-84.76444348595373,21.29,78.71
30.93487935325868,-86.26444348595373,21.27,78.73
38.43487935325868,-86.76444348595373,21.26,78.74
45.43487935325868,-109.26444348595372,21.24,78.76
35.43487935325868,-80.26444348595373,21.23,78.77
36.93487935325868,-81.26444348595373,21.18,78.82
40.43487935325868,-77.26444348595373,21.17,78.83
40.43487935325868,-107.26444348595372,21.15,78.85
38.93487935325868,-91.76444348595372,21.08,78.92
32.93487935325868,-111.76444348595372,21.08,78.92
35.93487935325868,-101.26444348595372,21.01,78.99
39.43487935325868,-84.26444348595373,21.0,79.0
32.93487935325868,-100.26444348595372,20.98,79.02
33.43487935325868,-112.26444348595372,20.95,79.05
44.93487935325868,-85.76444348595373,20.92,79.08
42.43487935325868,-79.26444348595373,20.82,79.18
46.43487935325868,-117.26444348595372,20.81,79.19
32.93487935325868,-81.76444348595373,20.72,79.28
39.43487935325868,-112.76444348595372,20.65,79.35
28.93487935325868,-97.76444348595372,20.55,79.45
36.43487935325868,-99.26444348595372,20.54,79.46
34.93487935325868,-77.26444348595373,20.53,79.47
39.43487935325868,-94.26444348595372,20.48,79.52
32.93487935325868,-112.76444348595372,20.47,79.53
31.93487935325868,-99.76444348595372,20.42,79.58
36.43487935325868,-80.76444348595373,20.31,79.69
38.43487935325868,-86.26444348595373,20.26,79.74
40.93487935325868,-80.76444348595373,20.2,79.8
44.93487935325868,-107.26444348595372,20.11,79.89
44.43487935325868,-116.76444348595372,20.07,79.93
32.43487935325868,-101.26444348595372,20.06,79.94
35.43487935325868,-88.26444348595373,20.03,79.97
36.93487935325868,-79.26444348595373,20.01,79.99
36.43487935325868,-76.76444348595373,19.99,80.01
40.43487935325868,-81.76444348595373,19.96,80.04
38.43487935325868,-78.26444348595373,19.74,80.26
29.93487935325868,-90.76444348595372,19.63,80.37
47.93487935325868,-102.76444348595372,19.59,80.41
42.43487935325868,-76.76444348595373,19.59,80.41
43.93487935325868,-85.26444348595373,19.57,80.43
34.93487935325868,-99.76444348595372,19.52,80.48
37.43487935325868,-88.26444348595373,19.44,80.56
37.93487935325868,-95.76444348595372,19.39,80.61
32.43487935325868,-87.26444348595373,19.34,80.66
41.93487935325868,-79.76444348595373,19.26,80.74
48.93487935325868,-100.26444348595372,19.24,80.76
45.43487935325868,-108.76444348595372,19.2,80.8
44.43487935325868,-102.76444348595372,19.16,80.84
39.43487935325868,-96.76444348595372,19.13,80.87
41.93487935325868,-76.26444348595373,19.12,80.88
43.43487935325868,-90.76444348595372,19.12,80.88
46.93487935325868,-108.76444348595372,19.07,80.93
47.43487935325868,-112.26444348595372,19.05,80.95
30.43487935325868,-88.26444348595373,19.03,80.97
33.93487935325868,-97.76444348595372,19.0,81.0
27.43487935325868,-81.76444348595373,18.96,81.04
29.43487935325868,-98.26444348595372,18.92,81.08
40.93487935325868,-92.76444348595372,18.86,81.14
35.43487935325868,-76.26444348595373,18.85,81.15
43.93487935325868,-89.26444348595373,18.85,81.15
43.43487935325868,-114.26444348595372,18.8,81.2
43.43487935325868,-103.26444348595372,18.77,81.23
47.43487935325868,-108.76444348595372,18.74,81.26
46.43487935325868,-103.76444348595372,18.7,81.3
31.43487935325868,-99.76444348595372,18.68,81.32
48.43487935325868,-122.26444348595372,18.61,81.39
31.93487935325868,-96.76444348595372,18.59,81.41
47.43487935325868,-117.76444348595372,18.48,81.52
44.43487935325868,-104.76444348595372,18.48,81.52
38.43487935325868,-92.76444348595372,18.44,81.56
35.43487935325868,-100.26444348595372,18.4,81.6
34.93487935325868,-89.26444348595373,18.35,81.65
44.93487935325868,-92.76444348595372,18.34,81.66
45.43487935325868,-91.26444348595372,18.33,81.67
47.43487935325868,-103.26444348595372,18.3,81.7
38.93487935325868,-96.76444348595372,18.24,81.76
31.93487935325868,-98.76444348595372,18.21,81.79
39.93487935325868,-79.26444348595373,18.16,81.84
34.93487935325868,-97.76444348595372,18.06,81.94
33.43487935325868,-102.76444348595372,18.0,82.0
48.93487935325868,-111.26444348595372,17.99,82.01
37.93487935325868,-102.76444348595372,17.96,82.04
46.93487935325868,-116.76444348595372,17.95,82.05
36.93487935325868,-90.26444348595372,17.94,82.06
45.43487935325868,-93.26444348595372,17.86,82.14
44.93487935325868,-73.26444348595373,17.84,82.16
38.93487935325868,-86.26444348595373,17.8,82.2
48.43487935325868,-108.76444348595372,17.79,82.21
43.93487935325868,-101.26444348595372,17.76,82.24
36.93487935325868,-94.76444348595372,17.76,82.24
40.43487935325868,-79.26444348595373,17.72,82.28
31.93487935325868,-100.26444348595372,17.67,82.33
