lon,lat,State
-117.26444348595373,38.93487935325868,Nevada
-117.26444348595373,39.43487935325868,Nevada
-117.26444348595373,39.93487935325868,Nevada
-117.26444348595373,40.43487935325868,Nevada
-117.26444348595373,40.93487935325868,Nevada
-117.26444348595373,41.43487935325868,Nevada
-117.26444348595373,41.93487935325868,Nevada
-117.26444348595373,42.43487935325868,Oregon
-117.26444348595373,42.93487935325868,Oregon
-117.26444348595373,43.43487935325868,Oregon
-117.26444348595373,43.93487935325868,Oregon
-117.26444348595373,44.43487935325868,Oregon
-117.26444348595373,44.93487935325868,Oregon
-117.26444348595373,45.43487935325868,Oregon
-117.26444348595373,45.93487935325868,Oregon
-117.26444348595373,46.43487935325868,Washington
-117.26444348595373,46.93487935325868,Washington
-117.26444348595373,47.43487935325868,Washington
-117.26444348595373,47.93487935325868,Washington
-117.26444348595373,48.43487935325868,Washington
-117.26444348595373,48.93487935325868,Washington
-116.76444348595373,32.93487935325868,California
-116.76444348595373,33.43487935325868,California
-116.76444348595373,33.93487935325868,California
-116.76444348595373,34.43487935325868,California
-116.76444348595373,34.93487935325868,California
-116.76444348595373,35.43487935325868,California
-116.76444348595373,35.93487935325868,California
-116.76444348595373,36.43487935325868,California
-116.76444348595373,36.93487935325868,Nevada
-116.76444348595373,37.43487935325868,Nevada
-116.76444348595373,37.93487935325868,Nevada
-116.76444348595373,38.43487935325868,Nevada
-116.76444348595373,38.93487935325868,Nevada
-116.76444348595373,39.43487935325868,Nevada
-116.76444348595373,39.93487935325868,Nevada
-116.76444348595373,40.43487935325868,Nevada
-116.76444348595373,40.93487935325868,Nevada
-116.76444348595373,41.43487935325868,Nevada
-116.76444348595373,41.93487935325868,Nevada
-116.76444348595373,42.43487935325868,Idaho
-116.76444348595373,42.93487935325868,Idaho
-116.76444348595373,43.43487935325868,Idaho
-116.76444348595373,43.93487935325868,Idaho
-116.76444348595373,44.43487935325868,Idaho
-116.76444348595373,44.93487935325868,Idaho
-116.76444348595373,45.43487935325868,Oregon
-116.76444348595373,45.93487935325868,Idaho
-116.76444348595373,46.43487935325868,Idaho
-116.76444348595373,46.93487935325868,Idaho
-116.76444348595373,47.43487935325868,Idaho
-116.76444348595373,47.93487935325868,Idaho
-116.76444348595373,48.43487935325868,Idaho
-116.76444348595373,48.93487935325868,Idaho
-116.26444348595373,32.93487935325868,California
-116.26444348595373,33.43487935325868,California
-116.26444348595373,33.93487935325868,California
-116.26444348595373,34.43487935325868,California
-116.26444348595373,34.93487935325868,California
-116.26444348595373,35.43487935325868,California
-116.26444348595373,35.93487935325868,California
-116.26444348595373,36.43487935325868,Nevada
-116.26444348595373,36.93487935325868,Nevada
-116.26444348595373,37.43487935325868,Nevada
-116.26444348595373,37.93487935325868,Nevada
-116.26444348595373,38.43487935325868,Nevada
-116.26444348595373,38.93487935325868,Nevada
-116.26444348595373,39.43487935325868,Nevada
-116.26444348595373,39.93487935325868,Nevada
-116.26444348595373,40.43487935325868,Nevada
-116.26444348595373,40.93487935325868,Nevada
-116.26444348595373,41.43487935325868,Nevada
-116.26444348595373,41.93487935325868,Nevada
-116.26444348595373,42.43487935325868,Idaho
-116.26444348595373,42.93487935325868,Idaho
-116.26444348595373,43.43487935325868,Idaho
-116.26444348595373,43.93487935325868,Idaho
-116.26444348595373,44.43487935325868,Idaho
-116.26444348595373,44.93487935325868,Idaho
-116.26444348595373,45.43487935325868,Idaho
-116.26444348595373,45.93487935325868,Idaho
-116.26444348595373,46.43487935325868,Idaho
-116.26444348595373,46.93487935325868,Idaho
-116.26444348595373,47.43487935325868,Idaho
-116.26444348595373,47.93487935325868,Idaho
-116.26444348595373,48.43487935325868,Idaho
-116.26444348595373,48.93487935325868,Idaho
-115.76444348595373,32.93487935325868,California
-115.76444348595373,33.43487935325868,California
-115.76444348595373,33.93487935325868,California
-115.76444348595373,34.43487935325868,California
-115.76444348595373,34.93487935325868,California
-115.76444348595373,35.43487935325868,California
-115.76444348595373,35.93487935325868,Nevada
-115.76444348595373,36.43487935325868,Nevada
-115.76444348595373,36.93487935325868,Nevada
-115.76444348595373,37.43487935325868,Nevada
-115.76444348595373,37.93487935325868,Nevada
-115.76444348595373,38.43487935325868,Nevada
-115.76444348595373,38.93487935325868,Nevada
-115.76444348595373,39.43487935325868,Nevada
-115.76444348595373,39.93487935325868,Nevada
-115.76444348595373,40.43487935325868,Nevada
-115.76444348595373,40.93487935325868,Nevada
-115.76444348595373,41.43487935325868,Nevada
-115.76444348595373,41.93487935325868,Nevada
-115.76444348595373,42.43487935325868,Idaho
-115.76444348595373,42.93487935325868,Idaho
-115.76444348595373,43.43487935325868,Idaho
-115.76444348595373,43.93487935325868,Idaho
-115.76444348595373,44.43487935325868,Idaho
-115.76444348595373,44.93487935325868,Idaho
-115.76444348595373,45.43487935325868,Idaho
-115.76444348595373,45.93487935325868,Idaho
-115.76444348595373,46.43487935325868,Idaho
-115.76444348595373,46.93487935325868,Idaho
-115.76444348595373,47.43487935325868,Idaho
-115.76444348595373,47.93487935325868,Montana
-115.76444348595373,48.43487935325868,Montana
-115.76444348595373,48.93487935325868,Montana
-115.26444348595373,32.93487935325868,California
-115.26444348595373,33.43487935325868,California
-115.26444348595373,33.93487935325868,California
-115.26444348595373,34.43487935325868,California
-115.26444348595373,34.93487935325868,California
-115.26444348595373,35.43487935325868,California
-115.26444348595373,35.93487935325868,Nevada
-115.26444348595373,36.43487935325868,Nevada
-115.26444348595373,36.93487935325868,Nevada
-115.26444348595373,37.43487935325868,Nevada
-115.26444348595373,37.93487935325868,Nevada
-115.26444348595373,38.43487935325868,Nevada
-115.26444348595373,38.93487935325868,Nevada
-115.26444348595373,39.43487935325868,Nevada
-115.26444348595373,39.93487935325868,Nevada
-115.26444348595373,40.43487935325868,Nevada
-115.26444348595373,40.93487935325868,Nevada
-115.26444348595373,41.43487935325868,Nevada
-115.26444348595373,41.93487935325868,Nevada
-115.26444348595373,42.43487935325868,Idaho
-115.26444348595373,42.93487935325868,Idaho
-115.26444348595373,43.43487935325868,Idaho
-115.26444348595373,43.93487935325868,Idaho
-115.26444348595373,44.43487935325868,Idaho
-115.26444348595373,44.93487935325868,Idaho
-115.26444348595373,45.43487935325868,Idaho
-115.26444348595373,45.93487935325868,Idaho
-115.26444348595373,46.43487935325868,Idaho
-115.26444348595373,46.93487935325868,Idaho
-115.26444348595373,47.43487935325868,Montana
-115.26444348595373,47.93487935325868,Montana
-115.26444348595373,48.43487935325868,Montana
-115.26444348595373,48.93487935325868,Montana
-114.76444348595373,32.93487935325868,California
-114.76444348595373,33.43487935325868,California
-114.76444348595373,33.93487935325868,California
-114.76444348595373,34.43487935325868,California
-114.76444348595373,34.93487935325868,California
-114.76444348595373,35.43487935325868,Nevada
-114.76444348595373,35.93487935325868,Nevada
-114.76444348595373,36.43487935325868,Nevada
-114.76444348595373,36.93487935325868,Nevada
-114.76444348595373,37.43487935325868,Nevada
-114.76444348595373,37.93487935325868,Nevada
-114.76444348595373,38.43487935325868,Nevada
-114.76444348595373,38.93487935325868,Nevada
-114.76444348595373,39.43487935325868,Nevada
-114.76444348595373,39.93487935325868,Nevada
-114.76444348595373,40.43487935325868,Nevada
-114.76444348595373,40.93487935325868,Nevada
-114.76444348595373,41.43487935325868,Nevada
-114.76444348595373,41.93487935325868,Nevada
-114.76444348595373,42.43487935325868,Idaho
-114.76444348595373,42.93487935325868,Idaho
-114.76444348595373,43.43487935325868,Idaho
-114.76444348595373,43.93487935325868,Idaho
-114.76444348595373,44.43487935325868,Idaho
-114.76444348595373,44.93487935325868,Idaho
-114.76444348595373,45.43487935325868,Idaho
-114.76444348595373,45.93487935325868,Idaho
-114.76444348595373,46.43487935325868,Idaho
-114.76444348595373,46.93487935325868,Montana
-114.76444348595373,47.43487935325868,Montana
-114.76444348595373,47.93487935325868,Montana
-114.76444348595373,48.43487935325868,Montana
-114.76444348595373,48.93487935325868,Montana
-114.26444348595373,32.43487935325868,Arizona
-114.26444348595373,32.93487935325868,Arizona
-114.26444348595373,33.43487935325868,Arizona
-114.26444348595373,33.93487935325868,Arizona
-114.26444348595373,34.43487935325868,Arizona
-114.26444348595373,34.93487935325868,Arizona
-114.26444348595373,35.43487935325868,Arizona
-114.26444348595373,35.93487935325868,Arizona
-114.26444348595373,36.43487935325868,Nevada
-114.26444348595373,36.93487935325868,Nevada
-114.26444348595373,37.43487935325868,Nevada
-114.26444348595373,37.93487935325868,Nevada
-114.26444348595373,38.43487935325868,Nevada
-114.26444348595373,38.93487935325868,Nevada
-114.26444348595373,39.43487935325868,Nevada
-114.26444348595373,39.93487935325868,Nevada
-114.26444348595373,40.43487935325868,Nevada
-114.26444348595373,40.93487935325868,Nevada
-114.26444348595373,41.43487935325868,Nevada
-114.26444348595373,41.93487935325868,Nevada
-114.26444348595373,42.43487935325868,Idaho
-114.26444348595373,42.93487935325868,Idaho
